GPU_ID,Arrival_Time,Start_Time,End_Time,Training_Time,User_ID,Model_Name,Task_Id,Task_Retrain
2,1730665333.2533798,1730665337.4111667,1730665337.685641,0.2744742835034505,5,google/flan-t5-base,task_0_of_user_5,20
7,1730665333.5824702,1730665337.411577,1730665337.7977324,0.3861554760443356,2,lucadiliello/bart-small,task_1_of_user_2,20
4,1730665334.9831295,1730665337.4316103,1730665337.6316104,0.2,1,google/flan-t5-small,task_1_of_user_1,49
5,1730665333.5818107,1730665337.4321842,1730665337.6321843,0.2,8,google/flan-t5-small,task_0_of_user_8,3
6,1730665336.5777566,1730665337.5915532,1730665337.7915533,0.2,2,google/flan-t5-small,task_0_of_user_2,28
4,1730665332.7947788,1730665337.635242,1730665338.0213974,0.3861554760443356,6,lucadiliello/bart-small,task_1_of_user_6,15
5,1730665332.797055,1730665337.6355355,1730665337.8355355,0.2,1,google/flan-t5-small,task_1_of_user_1,19
3,1730665335.9800766,1730665337.6532557,1730665337.92773,0.2744742835034505,4,google/flan-t5-base,task_0_of_user_4,47
1,1730665333.5815678,1730665337.679783,1730665337.8797832,0.2,3,google/flan-t5-small,task_1_of_user_3,3
2,1730665335.3994946,1730665337.69821,1730665337.89821,0.2,8,google/flan-t5-small,task_0_of_user_8,18
6,1730665335.5831327,1730665337.7976356,1730665338.183791,0.3861554760443356,1,lucadiliello/bart-small,task_0_of_user_1,3
7,1730665336.068204,1730665337.8040745,1730665338.0040746,0.2,2,google/flan-t5-small,task_0_of_user_2,24
5,1730665333.7925994,1730665337.8415203,1730665338.0415204,0.2,1,google/flan-t5-small,task_1_of_user_1,33
1,1730665336.9749825,1730665337.8873427,1730665338.161817,0.2744742835034505,9,google/flan-t5-base,task_0_of_user_9,50
2,1730665336.989635,1730665337.903961,1730665338.1784353,0.2744742835034505,7,google/flan-t5-base,task_0_of_user_7,75
3,1730665333.1883812,1730665337.9318912,1730665338.3180466,0.3861554760443356,2,lucadiliello/bart-small,task_1_of_user_2,16
7,1730665337.2238808,1730665338.0124695,1730665338.2124696,0.2,2,google/flan-t5-small,task_0_of_user_2,35
4,1730665332.2253423,1730665338.0235224,1730665338.4096777,0.3861554760443356,8,lucadiliello/bart-small,task_1_of_user_8,12
5,1730665332.6399372,1730665338.047353,1730665338.4335084,0.3861554760443356,6,lucadiliello/bart-small,task_1_of_user_6,14
1,1730665335.5758667,1730665338.1655543,1730665338.3655543,0.2,3,google/flan-t5-small,task_1_of_user_3,20
2,1730665334.3690937,1730665338.1845634,1730665338.4590378,0.2744742835034505,7,google/flan-t5-base,task_0_of_user_7,37
6,1730665338.0229442,1730665338.18485,1730665338.5710053,0.3861554760443356,7,lucadiliello/bart-small,task_1_of_user_7,2
7,1730665337.6797214,1730665338.2196617,1730665338.4196618,0.2,2,google/flan-t5-small,task_0_of_user_2,39
3,1730665336.6088533,1730665338.3238175,1730665338.5238175,0.2,8,google/flan-t5-small,task_0_of_user_8,28
1,1730665338.3232427,1730665338.372099,1730665338.6465733,0.2744742835034505,6,google/flan-t5-base,task_0_of_user_6,50
4,1730665334.6214015,1730665338.4172587,1730665338.6172588,0.2,1,google/flan-t5-small,task_1_of_user_1,45
7,1730665336.7385736,1730665338.42492,1730665338.6249201,0.2,2,google/flan-t5-small,task_0_of_user_2,29
5,1730665337.3850634,1730665338.4395034,1730665338.6395035,0.2,3,google/flan-t5-small,task_1_of_user_3,34
2,1730665336.3479269,1730665338.4666965,1730665338.8528519,0.3861554760443356,1,lucadiliello/bart-small,task_0_of_user_1,8
3,1730665336.8152392,1730665338.532385,1730665338.8068595,0.2744742835034505,9,google/flan-t5-base,task_0_of_user_9,49
6,1730665332.9743485,1730665338.5770192,1730665338.9631746,0.3861554760443356,6,lucadiliello/bart-small,task_1_of_user_6,16
4,1730665333.775421,1730665338.620355,1730665338.820355,0.2,1,google/flan-t5-small,task_1_of_user_1,32
7,1730665333.3789763,1730665338.6308544,1730665339.0170097,0.3861554760443356,2,lucadiliello/bart-small,task_1_of_user_2,18
5,1730665335.4101634,1730665338.643753,1730665338.843753,0.2,3,google/flan-t5-small,task_1_of_user_3,18
1,1730665334.422678,1730665338.652544,1730665338.9270184,0.2744742835034505,5,google/flan-t5-base,task_0_of_user_5,31
3,1730665335.5049376,1730665338.814107,1730665339.0885813,0.2744742835034505,4,google/flan-t5-base,task_0_of_user_4,43
4,1730665337.117289,1730665338.82531,1730665339.02531,0.2,2,google/flan-t5-small,task_0_of_user_2,34
5,1730665337.931692,1730665338.852399,1730665339.2385545,0.3861554760443356,7,lucadiliello/bart-small,task_1_of_user_7,1
2,1730665333.1916878,1730665338.8546412,1730665339.1291156,0.2744742835034505,7,google/flan-t5-base,task_0_of_user_7,21
1,1730665337.0211546,1730665338.9336143,1730665339.1336143,0.2,8,google/flan-t5-small,task_0_of_user_8,33
6,1730665337.5912917,1730665338.9709597,1730665339.357115,0.3861554760443356,1,lucadiliello/bart-small,task_0_of_user_1,18
7,1730665337.8409674,1730665339.0249124,1730665339.2249124,0.2,3,google/flan-t5-small,task_1_of_user_3,38
4,1730665335.3996556,1730665339.031271,1730665339.231271,0.2,2,google/flan-t5-small,task_0_of_user_2,17
3,1730665338.532128,1730665339.0907738,1730665339.3652482,0.2744742835034505,9,google/flan-t5-base,task_0_of_user_9,63
1,1730665336.068989,1730665339.137293,1730665339.4117675,0.2744742835034505,4,google/flan-t5-base,task_0_of_user_4,49
2,1730665335.3994563,1730665339.1380818,1730665339.4125562,0.2744742835034505,6,google/flan-t5-base,task_0_of_user_6,21
7,1730665333.478277,1730665339.2290583,1730665339.4290583,0.2,8,google/flan-t5-small,task_0_of_user_8,2
4,1730665331.6132405,1730665339.2383983,1730665339.6245537,0.3861554760443356,2,lucadiliello/bart-small,task_1_of_user_2,6
5,1730665335.0073056,1730665339.246606,1730665339.4466062,0.2,3,google/flan-t5-small,task_1_of_user_3,14
6,1730665337.7974694,1730665339.3655727,1730665339.5655727,0.2,2,google/flan-t5-small,task_0_of_user_2,40
3,1730665331.1077378,1730665339.3662574,1730665339.6407318,0.2744742835034505,5,google/flan-t5-base,task_0_of_user_5,2
1,1730665330.825322,1730665339.4220665,1730665339.6965408,0.2744742835034505,4,google/flan-t5-base,task_0_of_user_4,0
2,1730665333.3788297,1730665339.42293,1730665339.8090854,0.3861554760443356,6,lucadiliello/bart-small,task_1_of_user_6,20
7,1730665337.1175706,1730665339.4359262,1730665339.6359262,0.2,8,google/flan-t5-small,task_0_of_user_8,34
5,1730665333.3964784,1730665339.4533546,1730665339.6533546,0.2,1,google/flan-t5-small,task_1_of_user_1,27
6,1730665339.2290385,1730665339.5711617,1730665339.7711618,0.2,3,google/flan-t5-small,task_1_of_user_3,52
4,1730665338.6201506,1730665339.6265593,1730665340.0127146,0.3861554760443356,7,lucadiliello/bart-small,task_1_of_user_7,11
3,1730665336.200409,1730665339.6427803,1730665340.0289357,0.3861554760443356,1,lucadiliello/bart-small,task_0_of_user_1,7
7,1730665336.200649,1730665339.6430635,1730665339.8430636,0.2,8,google/flan-t5-small,task_0_of_user_8,24
5,1730665335.5048954,1730665339.6595178,1730665339.8595178,0.2,2,google/flan-t5-small,task_0_of_user_2,18
1,1730665333.9969535,1730665339.703256,1730665339.9777303,0.2744742835034505,4,google/flan-t5-base,task_0_of_user_4,29
